tweet_id,timestamp,text,rating,name,dog_stage,year,weekday,retweet_count,favorite_count,jpg_url,prediction1
798209839306514432,2016-11-14 17:03:50,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,13,Cooper,Unknown,2016,Mon,2418,9897,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,Pekinese
797971864723324932,2016-11-14 01:18:12,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,12,None,Pupper,2016,Mon,2880,10923,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,American Staffordshire Terrier
797545162159308800,2016-11-12 21:02:38,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,12,Cassie,Unknown,2016,Sat,4604,13837,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,Pembroke
797236660651966464,2016-11-12 00:36:46,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,12,Pancake,Unknown,2016,Sat,6135,18873,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,Collie
796865951799083009,2016-11-11 00:03:42,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,12,Tyr,Unknown,2016,Fri,1825,7286,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,Cardigan
796759840936919040,2016-11-10 17:02:03,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,11,Romeo,Unknown,2016,Thurs,2820,11171,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,American Staffordshire Terrier
796116448414461957,2016-11-08 22:25:27,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,11,None,Unknown,2016,Tues,2244,8615,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,Cardigan
795464331001561088,2016-11-07 03:14:10,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,13,None,Doggo,2016,Mon,21888,46627,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,Golden Retriever
794983741416415232,2016-11-05 19:24:28,RT @dog_rates: This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,12,Rizzy,Unknown,2016,Sat,3148,0,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,Schipperke
794332329137291264,2016-11-04 00:15:59,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,12,Nimbus,Unknown,2016,Fri,2532,9106,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,Samoyed
793962221541933056,2016-11-02 23:45:19,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,12,Maximus,Unknown,2016,Weds,4557,15852,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,Labrador Retriever
793845145112371200,2016-11-02 16:00:06,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,13,Clark,Unknown,2016,Weds,1739,8745,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,Old English Sheepdog
793614319594401792,2016-11-02 00:42:53,RT @dog_rates: When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,13,None,Unknown,2016,Weds,2918,0,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,Golden Retriever
793601777308463104,2016-11-01 23:53:02,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,12,Dobby,Unknown,2016,Tues,1511,7556,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,Miniature Pinscher
793500921481273345,2016-11-01 17:12:16,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,12,Fiona,Unknown,2016,Tues,2225,10086,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,Golden Retriever
793271401113350145,2016-11-01 02:00:14,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,12,Dave,Unknown,2016,Tues,2239,8229,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,Siberian Husky
793256262322548741,2016-11-01 01:00:05,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0,12,None,Unknown,2016,Tues,7772,18873,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,Basset
793241302385262592,2016-11-01 00:00:38,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,13,Tucker,Unknown,2016,Tues,3064,9958,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,Golden Retriever
793226087023144960,2016-10-31 23:00:11,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj",11,Juno,Unknown,2016,Mon,2706,9261,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,Wire-Haired Fox Terrier
793195938047070209,2016-10-31 21:00:23,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,12,Lily,Puppo,2016,Mon,5256,14407,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,Labrador Retriever
793180763617361921,2016-10-31 20:00:05,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,11,Newt,Unknown,2016,Mon,1858,6543,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,Lakeland Terrier
793150605191548928,2016-10-31 18:00:14,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,11,Nida,Unknown,2016,Mon,1592,5835,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,Italian Greyhound
793120401413079041,2016-10-31 16:00:13,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",11,Robin,Unknown,2016,Mon,3671,11988,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,Labrador Retriever
792773781206999040,2016-10-30 17:02:53,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,12,Monster,Unknown,2016,Sun,1569,6982,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,Yorkshire Terrier
792394556390137856,2016-10-29 15:55:58,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,12,Bebe,Unknown,2016,Sat,4005,12680,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,Cocker Spaniel
791672322847637504,2016-10-27 16:06:04,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,13,None,Unknown,2016,Thurs,2918,11117,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,Golden Retriever
791406955684368384,2016-10-26 22:31:36,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,12,Levi,Unknown,2016,Weds,3844,12462,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,Pembroke
791312159183634433,2016-10-26 16:14:55,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,12,Mabel,Unknown,2016,Weds,2358,8303,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,Miniature Pinscher
790987426131050500,2016-10-25 18:44:32,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,12,Misty,Unknown,2016,Tues,1981,9284,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,Cocker Spaniel
790698755171364864,2016-10-24 23:37:28,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,12,Mosby,Unknown,2016,Mon,1798,7782,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,Bernese Mountain Dog
790337589677002753,2016-10-23 23:42:19,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,12,Maggie,Unknown,2016,Sun,1763,7408,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,Pembroke
790277117346975746,2016-10-23 19:42:02,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,11,Bruce,Unknown,2016,Sun,2944,11867,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,Labrador Retriever
789599242079838210,2016-10-21 22:48:24,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,12,Brownie,Unknown,2016,Fri,1787,6361,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,Chesapeake Bay Retriever
789530877013393408,2016-10-21 18:16:44,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,12,Rizzy,Unknown,2016,Fri,3148,11057,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,Schipperke
789268448748703744,2016-10-21 00:53:56,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,10,Stella,Unknown,2016,Fri,2435,8629,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,Malamute
789137962068021249,2016-10-20 16:15:26,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,12,Bo,Unknown,2016,Thurs,2600,9206,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,Chihuahua
788412144018661376,2016-10-18 16:11:17,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,11,Dexter,Unknown,2016,Tues,4908,14672,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,Golden Retriever
788150585577050112,2016-10-17 22:51:57,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,13,Leo,Unknown,2016,Mon,1196,5780,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,Chow
788070120937619456,2016-10-17 17:32:13,RT @dog_rates: This is Bo and Ty. Bo eats paper and Ty felt left out. 11/10 for both https://t.co/1acHQS8rvK,11,Bo,Unknown,2016,Mon,3200,0,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg,Golden Retriever
787810552592695296,2016-10-17 00:20:47,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,11,Frank,Unknown,2016,Mon,2832,8129,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,Pug
787717603741622272,2016-10-16 18:11:26,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,13,Tonks,Puppo,2016,Sun,2578,9690,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,German Shepherd
787397959788929025,2016-10-15 21:01:17,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,11,Moose,Unknown,2016,Sat,2657,10301,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,Chihuahua
786963064373534720,2016-10-14 16:13:10,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,12,Rory,Unknown,2016,Fri,7404,25208,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,Golden Retriever
786664955043049472,2016-10-13 20:28:35,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",12,None,Unknown,2016,Thurs,2359,10028,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,Leonberg
786595970293370880,2016-10-13 15:54:28,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,11,Dale,Unknown,2016,Thurs,2903,8957,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,Pembroke
786363235746385920,2016-10-13 00:29:39,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,13,Rizzo,Doggo,2016,Thurs,3206,10253,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,Golden Retriever
786233965241827333,2016-10-12 15:55:59,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,11,Mattie,Unknown,2016,Weds,4357,14368,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,Labrador Retriever
786036967502913536,2016-10-12 02:53:11,RT @dog_rates: This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,11,Scout,Unknown,2016,Weds,6480,0,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,Golden Retriever
785872687017132033,2016-10-11 16:00:24,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,12,Rusty,Unknown,2016,Tues,1667,6322,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,Great Pyrenees
785533386513321988,2016-10-10 17:32:08,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,11,Dallas,Unknown,2016,Mon,1832,8558,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,Miniature Pinscher
784517518371221505,2016-10-07 22:15:26,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,11,Frankie,Unknown,2016,Fri,2356,8470,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,Malamute
784431430411685888,2016-10-07 16:33:21,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,12,Stormy,Unknown,2016,Fri,1181,5434,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,Miniature Poodle
783821107061198850,2016-10-06 00:08:09,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,12,Mairi,Unknown,2016,Thurs,1822,6955,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,Lakeland Terrier
783695101801398276,2016-10-05 15:47:27,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,12,Loomis,Unknown,2016,Weds,2981,9836,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,Chow
783466772167098368,2016-10-05 00:40:09,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,11,Finn,Unknown,2016,Weds,2072,7945,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,Chihuahua
783391753726550016,2016-10-04 19:42:03,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,13,Godi,Unknown,2016,Tues,5073,15956,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,Norwegian Elkhound
783347506784731136,2016-10-04 16:46:14,RT @dog_rates: This is Kenny. He just wants to be included in the happenings. 11/10 https://t.co/2S6oye3XqK,11,Kenny,Unknown,2016,Tues,5131,0,https://pbs.twimg.com/media/CVuQ2LeUsAAIe3s.jpg,Cardigan
783334639985389568,2016-10-04 15:55:06,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,12,Dave,Unknown,2016,Tues,10840,27394,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,Cardigan
783085703974514689,2016-10-03 23:25:55,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,11,Earl,Unknown,2016,Mon,2017,7710,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,Chesapeake Bay Retriever
782747134529531904,2016-10-03 01:00:34,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,11,Deacon,Doggo,2016,Mon,1316,7054,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,Golden Retriever
782598640137187329,2016-10-02 15:10:30,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,11,Timmy,Unknown,2016,Sun,1763,7368,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,Malamute
782305867769217024,2016-10-01 19:47:08,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,12,Sampson,Doggo,2016,Sat,5113,15668,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,Briard
782021823840026624,2016-10-01 00:58:26,RT @dog_rates: This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,12,Harper,Unknown,2016,Sat,5710,0,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg,Golden Retriever
781661882474196992,2016-09-30 01:08:10,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,5,None,Unknown,2016,Fri,2510,9843,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,Pembroke
781163403222056960,2016-09-28 16:07:23,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",10,None,Unknown,2016,Weds,2572,9244,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,Shetland Sheepdog
780858289093574656,2016-09-27 19:54:58,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",10,Dash,Unknown,2016,Tues,1856,6780,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,Chesapeake Bay Retriever
780800785462489090,2016-09-27 16:06:28,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,11,Koda,Unknown,2016,Tues,1198,5176,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,Siberian Husky
780601303617732608,2016-09-27 02:53:48,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,12,Hercules,Unknown,2016,Tues,3115,11400,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,Saint Bernard
780543529827336192,2016-09-26 23:04:13,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,12,None,Unknown,2016,Mon,1623,5938,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,Golden Retriever
780496263422808064,2016-09-26 19:56:24,RT @dog_rates: This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b,12,Bell,Unknown,2016,Mon,3411,0,https://pbs.twimg.com/media/Ck2d7tJWUAEPTL3.jpg,Pug
780476555013349377,2016-09-26 18:38:05,"RT @Patreon: Well. @dog_rates is on Patreon. 

12/10. 

https://t.co/rnKvzt6RJs https://t.co/v4e2ywe8iO",12,None,Unknown,2016,Mon,103,0,https://pbs.twimg.com/tweet_video_thumb/CtTFZZfUsAE5hgp.jpg,Pug
780459368902959104,2016-09-26 17:29:48,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",11,Bear,Unknown,2016,Mon,999,4980,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,Great Dane
779834332596887552,2016-09-25 00:06:08,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,11,Scout,Unknown,2016,Sun,6480,17705,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,Golden Retriever
779056095788752897,2016-09-22 20:33:42,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,13,None,Unknown,2016,Thurs,4192,13845,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,Chihuahua
778990705243029504,2016-09-22 16:13:51,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,11,Jay,Unknown,2016,Thurs,6631,18697,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,Cocker Spaniel
778748913645780993,2016-09-22 00:13:04,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0",11,Mya,Unknown,2016,Thurs,1203,6444,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,Staffordshire Bullterrier
778650543019483137,2016-09-21 17:42:10,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l",10,Strider,Unknown,2016,Weds,1384,5408,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,German Shepherd
778624900596654080,2016-09-21 16:00:17,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,11,Penny,Unknown,2016,Weds,940,4329,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,Airedale
778408200802557953,2016-09-21 01:39:11,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A,14,None,Unknown,2016,Weds,3994,12835,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg,Pembroke
778383385161035776,2016-09-21 00:00:35,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,13,Nala,Unknown,2016,Weds,1018,5488,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,Collie
778039087836069888,2016-09-20 01:12:28,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,12,None,Pupper,2016,Tues,2454,7963,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,German Shepherd
778027034220126208,2016-09-20 00:24:34,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back https://t.co/QFaUiIHxHq,27,Sophie,Pupper,2016,Tues,1490,6179,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,Clumber
777885040357281792,2016-09-19 15:00:20,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,3,Wesley,Unknown,2016,Mon,1511,5986,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,Afghan Hound
777684233540206592,2016-09-19 01:42:24,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",12,None,Unknown,2016,Mon,2716,10587,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,Cocker Spaniel
777621514455814149,2016-09-18 21:33:11,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,12,Derek,Unknown,2016,Sun,2332,8198,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,Chow
776819012571455488,2016-09-16 16:24:19,RT @dog_rates: Everybody look at this beautiful pupper 13/10 https://t.co/hyAC5Hq9GC,13,None,Pupper,2016,Fri,12542,0,https://pbs.twimg.com/media/CW88XN4WsAAlo8r.jpg,Chihuahua
776813020089548800,2016-09-16 16:00:31,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,12,Solomon,Unknown,2016,Fri,1111,4595,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,Toy Poodle
776218204058357768,2016-09-15 00:36:55,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,13,None,Floofer,2016,Thurs,14647,28021,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,Samoyed
776201521193218049,2016-09-14 23:30:38,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af https://t.co/Pq150LeRaC,10,O,Unknown,2016,Weds,2330,9003,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg,Rottweiler
775364825476165632,2016-09-12 16:05:54,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,11,Finley,Doggo,2016,Mon,2708,6923,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,Beagle
775085132600442880,2016-09-11 21:34:30,This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,13,Tucker,Unknown,2016,Sun,4354,14587,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,Chow
774757898236878852,2016-09-10 23:54:11,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley https://t.co/dS8SCbNF9P,12,Finley,Unknown,2016,Sat,1650,8112,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg,Toy Poodle
774639387460112384,2016-09-10 16:03:16,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,10,Sprinkles,Unknown,2016,Sat,1610,6346,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,Walker Hound
774314403806253056,2016-09-09 18:31:54,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,14,None,Unknown,2016,Fri,5059,20473,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,Eskimo Dog
773922284943896577,2016-09-08 16:33:46,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular https://t.co/G56ikYAqFg",12,Heinrich,Unknown,2016,Thurs,1619,6042,https://pbs.twimg.com/media/Cr2GNdlW8AAbojw.jpg,Pomeranian
773704687002451968,2016-09-08 02:09:06,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio,12,Loki,Unknown,2016,Thurs,1494,6222,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg,Silky Terrier
773670353721753600,2016-09-07 23:52:41,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,10,Shakespeare,Unknown,2016,Weds,1220,5037,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,Old English Sheepdog
773547596996571136,2016-09-07 15:44:53,This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,11,Chelsea,Pupper,2016,Weds,5669,20772,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,Norwegian Elkhound
